-0.052800	-0.015200
0.033600	0.024800
-0.054400	0.000800
-0.011200	-0.014400
0.025600	0.000000
-0.036800	-0.016800
0.030400	-0.014400
-0.012800	-0.016800
-0.022400	0.019200
0.001600	-0.000800
-0.025600	0.010400
0.040000	-0.008800
-0.020800	-0.034400
-0.009600	0.015200
-0.070400	0.018400
0.027200	0.017600
0.004800	0.021600
-0.035200	-0.012000
0.011200	-0.012000
0.016000	0.020000
0.041600	-0.007200
0.040000	-0.020000
-0.012800	0.035200
-0.011200	0.006400
-0.004800	-0.007200
0.048000	0.013600
0.014400	-0.018400
0.084800	-0.016000
-0.014400	0.040800
-0.008000	0.032800
-0.009600	-0.031200
-0.000000	-0.004000
-0.008000	-0.023200
0.044800	0.008800
0.011200	-0.009600
-0.004800	-0.003200
-0.012800	0.026400
-0.035200	0.015200
-0.008000	-0.015200
0.001600	0.008800
-0.030400	-0.014400
-0.054400	0.007200
-0.016000	-0.024000
0.027200	0.024000
-0.017600	-0.000800
-0.009600	-0.006400
-0.000000	0.026400
0.006400	-0.022400
0.004800	0.024800
-0.006400	-0.008000
0.014400	0.016800
-0.028800	0.005600
-0.041600	-0.029600
0.012800	-0.003200
-0.028800	-0.004800
0.001600	0.008800
-0.046400	0.011200
0.024000	0.004000
0.014400	0.017600
0.003200	0.027200
0.011200	-0.020000
-0.000000	0.000800
0.024000	0.034400
-0.046400	0.009600
0.008000	0.004000
0.049600	-0.015200
-0.016000	0.016800
-0.004800	0.017600
-0.001600	-0.032000
-0.001600	0.018400
-0.017600	0.017600
0.004800	0.010400
0.008000	-0.005600
0.032000	-0.005600
0.051200	-0.011200
-0.019200	0.004800
0.038400	0.028000
0.020800	0.041600
-0.008000	-0.031200
-0.004800	0.025600
-0.000000	0.004800
-0.049600	-0.013600
0.012800	-0.003200
0.012800	-0.012000
0.019200	0.020000
-0.016000	-0.001600
-0.017600	0.027200
-0.006400	-0.012000
-0.009600	0.008800
0.033600	-0.028800
-0.006400	0.029600
-0.004800	-0.009600
0.012800	-0.006400
0.003200	-0.014400
-0.062400	-0.044000
-0.025600	-0.016800
0.027200	0.026400
0.035200	0.000000
0.028800	-0.004800
-0.004800	0.004800
0.027200	-0.014400
-0.004800	0.024000
0.001600	0.016000
-0.046400	-0.032000
-0.001600	0.015200
-0.022400	0.021600
0.025600	0.004000
0.027200	0.002400
-0.009600	-0.016000
-0.003200	-0.036000
-0.009600	-0.037600
-0.014400	-0.000800
0.032000	-0.048000
-0.003200	0.000000
0.028800	-0.020800
-0.009600	-0.023200
0.020800	0.046400
0.075200	-0.024800
-0.003200	-0.002400
-0.020800	-0.012800
-0.038400	-0.001600
0.001600	-0.004000
-0.000000	0.023200
0.033600	-0.018400
-0.003200	-0.018400
-0.009600	-0.006400
-0.040000	0.000000
0.003200	0.031200
-0.038400	0.012000
0.030400	-0.028000
0.003200	0.001600
0.017600	0.005600
0.003200	0.013600
-0.011200	0.025600
0.036800	-0.009600
-0.000000	-0.032000
0.009600	0.005600
-0.004800	0.004800
-0.001600	-0.025600
0.036800	-0.048800
-0.024000	0.007200
-0.000000	0.020000
0.011200	-0.040000
-0.008000	-0.002400
-0.001600	0.022400
0.003200	-0.024000
0.001600	0.005600
-0.030400	-0.028000
0.027200	-0.027200
-0.044800	-0.016000
-0.060800	-0.024800
-0.009600	0.014400
0.041600	0.024800
0.036800	0.013600
0.009600	0.001600
0.033600	0.028000
-0.043200	0.009600
-0.041600	0.024000
0.078400	-0.031200
0.017600	-0.012000
-0.003200	0.009600
